time_s,acc_x,acc_y,acc_z
321.56250,-14.74286,-859.34286,-503.25714
321.57031,-14.74286,-859.34286,-503.25714
321.57812,-14.74286,-859.34286,-503.25714
321.58594,-14.74286,-859.34286,-503.25714
321.59375,-14.74286,-859.34286,-500.31429
321.60156,-14.74286,-859.34286,-503.25714
321.60938,-14.74286,-859.34286,-503.25714
321.61719,-14.74286,-859.34286,-503.25714
321.62500,-14.74286,-859.34286,-503.25714
321.63281,-14.74286,-859.34286,-506.20000
321.64062,-14.74286,-859.34286,-503.25714
321.64844,-14.74286,-859.34286,-503.25714
321.65625,-14.74286,-859.34286,-503.25714
321.66406,-14.74286,-859.34286,-503.25714
321.67188,-14.74286,-859.34286,-503.25714
321.67969,-11.80000,-859.34286,-503.25714
321.68750,-11.80000,-859.34286,-503.25714
321.69531,-11.80000,-859.34286,-503.25714
321.70312,-14.74286,-859.34286,-503.25714
321.71094,-14.74286,-859.34286,-503.25714
321.71875,-14.74286,-859.34286,-503.25714
321.72656,-14.74286,-859.34286,-503.25714
321.73438,-14.74286,-859.34286,-503.25714
321.74219,-14.74286,-859.34286,-503.25714
321.75000,-14.74286,-859.34286,-503.25714
321.75781,-14.74286,-859.34286,-503.25714
321.76562,-14.74286,-859.34286,-503.25714
321.77344,-14.74286,-859.34286,-503.25714
321.78125,-14.74286,-859.34286,-503.25714
321.78906,-14.74286,-859.34286,-503.25714
321.79688,-14.74286,-859.34286,-503.25714
321.80469,-14.74286,-859.34286,-503.25714
321.81250,-14.74286,-859.34286,-503.25714
321.82031,-14.74286,-859.34286,-500.31429
321.82812,-14.74286,-859.34286,-503.25714
321.83594,-14.74286,-859.34286,-503.25714
321.84375,-14.74286,-856.40000,-503.25714
321.85156,-14.74286,-856.40000,-503.25714
321.85938,-14.74286,-859.34286,-503.25714
321.86719,-14.74286,-859.34286,-503.25714
321.87500,-14.74286,-859.34286,-503.25714
321.88281,-14.74286,-859.34286,-503.25714
321.89062,-14.74286,-859.34286,-500.31429
321.89844,-14.74286,-862.28571,-503.25714
321.90625,-11.80000,-862.28571,-503.25714
321.91406,-11.80000,-862.28571,-500.31429
321.92188,-11.80000,-859.34286,-500.31429
321.92969,-11.80000,-859.34286,-503.25714
321.93750,-11.80000,-856.40000,-503.25714
321.94531,-14.74286,-853.45714,-506.20000
321.95312,-17.68571,-853.45714,-506.20000
321.96094,-17.68571,-853.45714,-506.20000
321.96875,-17.68571,-856.40000,-506.20000
321.97656,-17.68571,-856.40000,-503.25714
321.98438,-17.68571,-859.34286,-500.31429
321.99219,-17.68571,-862.28571,-500.31429
322.00000,-14.74286,-865.22857,-500.31429
322.00781,-11.80000,-865.22857,-500.31429
322.01562,-11.80000,-865.22857,-500.31429
322.02344,-11.80000,-862.28571,-500.31429
322.03125,-11.80000,-862.28571,-503.25714
322.03906,-11.80000,-859.34286,-503.25714
322.04688,-11.80000,-856.40000,-503.25714
322.05469,-11.80000,-856.40000,-503.25714
322.06250,-14.74286,-856.40000,-506.20000
322.07031,-14.74286,-856.40000,-506.20000
322.07812,-14.74286,-856.40000,-506.20000
322.08594,-14.74286,-859.34286,-503.25714
322.09375,-14.74286,-859.34286,-500.31429
322.10156,-14.74286,-862.28571,-500.31429
322.10938,-14.74286,-862.28571,-500.31429
322.11719,-14.74286,-862.28571,-500.31429
322.12500,-14.74286,-862.28571,-500.31429
322.13281,-14.74286,-859.34286,-500.31429
322.14062,-14.74286,-859.34286,-500.31429
322.14844,-14.74286,-856.40000,-503.25714
322.15625,-17.68571,-856.40000,-503.25714
322.16406,-14.74286,-859.34286,-503.25714
322.17188,-14.74286,-859.34286,-503.25714
322.17969,-14.74286,-859.34286,-500.31429
322.18750,-11.80000,-859.34286,-503.25714
322.19531,-11.80000,-859.34286,-503.25714
322.20312,-11.80000,-859.34286,-503.25714
322.21094,-11.80000,-859.34286,-503.25714
322.21875,-11.80000,-859.34286,-503.25714
322.22656,-14.74286,-859.34286,-503.25714
322.23438,-14.74286,-859.34286,-503.25714
322.24219,-14.74286,-859.34286,-503.25714
322.25000,-14.74286,-859.34286,-503.25714
322.25781,-17.68571,-859.34286,-503.25714
322.26562,-17.68571,-859.34286,-503.25714
322.27344,-17.68571,-859.34286,-503.25714
322.28125,-17.68571,-859.34286,-503.25714
322.28906,-17.68571,-859.34286,-500.31429
322.29688,-14.74286,-859.34286,-500.31429
322.30469,-14.74286,-859.34286,-503.25714
322.31250,-14.74286,-859.34286,-503.25714
322.32031,-11.80000,-859.34286,-503.25714
322.32812,-11.80000,-859.34286,-503.25714
322.33594,-11.80000,-859.34286,-503.25714
322.34375,-11.80000,-859.34286,-503.25714
322.35156,-11.80000,-859.34286,-503.25714
322.35938,-14.74286,-859.34286,-503.25714
322.36719,-14.74286,-859.34286,-503.25714
322.37500,-14.74286,-859.34286,-503.25714
322.38281,-14.74286,-859.34286,-500.31429
322.39062,-14.74286,-859.34286,-503.25714
322.39844,-14.74286,-859.34286,-500.31429
322.40625,-14.74286,-859.34286,-500.31429
322.41406,-14.74286,-859.34286,-500.31429
322.42188,-14.74286,-859.34286,-500.31429
322.42969,-14.74286,-859.34286,-500.31429
322.43750,-14.74286,-859.34286,-500.31429
322.44531,-14.74286,-859.34286,-500.31429
322.45312,-14.74286,-859.34286,-503.25714
322.46094,-14.74286,-859.34286,-503.25714
322.46875,-14.74286,-859.34286,-503.25714
322.47656,-14.74286,-859.34286,-503.25714
322.48438,-14.74286,-859.34286,-503.25714
322.49219,-14.74286,-859.34286,-503.25714
322.50000,-14.74286,-859.34286,-503.25714
322.50781,-14.74286,-859.34286,-503.25714
322.51562,-14.74286,-859.34286,-503.25714
322.52344,-14.74286,-859.34286,-500.31429
322.53125,-14.74286,-859.34286,-503.25714
322.53906,-14.74286,-859.34286,-503.25714
322.54688,-14.74286,-859.34286,-503.25714
322.55469,-14.74286,-859.34286,-503.25714
322.56250,-14.74286,-859.34286,-503.25714
322.57031,-14.74286,-859.34286,-503.25714
322.57812,-14.74286,-859.34286,-503.25714
322.58594,-14.74286,-859.34286,-503.25714
322.59375,-14.74286,-859.34286,-503.25714
322.60156,-14.74286,-859.34286,-503.25714
322.60938,-14.74286,-859.34286,-500.31429
322.61719,-14.74286,-859.34286,-500.31429
322.62500,-14.74286,-859.34286,-503.25714
322.63281,-14.74286,-859.34286,-503.25714
322.64062,-14.74286,-859.34286,-503.25714
322.64844,-14.74286,-859.34286,-503.25714
322.65625,-14.74286,-859.34286,-503.25714
322.66406,-14.74286,-859.34286,-503.25714
322.67188,-14.74286,-862.28571,-500.31429
322.67969,-14.74286,-862.28571,-500.31429
322.68750,-11.80000,-862.28571,-500.31429
322.69531,-11.80000,-862.28571,-500.31429
322.70312,-8.85714,-862.28571,-500.31429
322.71094,-8.85714,-862.28571,-500.31429
322.71875,-11.80000,-859.34286,-503.25714
322.72656,-14.74286,-856.40000,-506.20000
322.73438,-17.68571,-856.40000,-506.20000
322.74219,-20.62857,-853.45714,-506.20000
322.75000,-20.62857,-853.45714,-506.20000
322.75781,-20.62857,-856.40000,-506.20000
322.76562,-17.68571,-856.40000,-503.25714
322.77344,-17.68571,-859.34286,-500.31429
322.78125,-14.74286,-862.28571,-497.37143
322.78906,-11.80000,-865.22857,-497.37143
322.79688,-11.80000,-865.22857,-497.37143
322.80469,-11.80000,-865.22857,-497.37143
322.81250,-8.85714,-865.22857,-500.31429
322.82031,-8.85714,-862.28571,-500.31429
322.82812,-11.80000,-859.34286,-503.25714
322.83594,-11.80000,-856.40000,-506.20000
322.84375,-14.74286,-856.40000,-506.20000
322.85156,-14.74286,-856.40000,-506.20000
322.85938,-14.74286,-856.40000,-506.20000
322.86719,-14.74286,-856.40000,-503.25714
322.87500,-14.74286,-859.34286,-500.31429
322.88281,-14.74286,-862.28571,-500.31429
322.89062,-14.74286,-862.28571,-500.31429
322.89844,-14.74286,-862.28571,-500.31429
322.90625,-14.74286,-862.28571,-500.31429
322.91406,-14.74286,-862.28571,-500.31429
322.92188,-14.74286,-859.34286,-500.31429
322.92969,-14.74286,-859.34286,-503.25714
322.93750,-14.74286,-859.34286,-503.25714
322.94531,-17.68571,-859.34286,-503.25714
322.95312,-14.74286,-859.34286,-503.25714
322.96094,-14.74286,-859.34286,-500.31429
322.96875,-11.80000,-859.34286,-500.31429
322.97656,-11.80000,-862.28571,-500.31429
322.98438,-11.80000,-859.34286,-500.31429
322.99219,-11.80000,-859.34286,-503.25714
323.00000,-11.80000,-859.34286,-503.25714
323.00781,-14.74286,-859.34286,-503.25714
323.01562,-14.74286,-859.34286,-503.25714
323.02344,-14.74286,-859.34286,-503.25714
323.03125,-14.74286,-856.40000,-503.25714
323.03906,-14.74286,-856.40000,-503.25714
323.04688,-14.74286,-856.40000,-503.25714
323.05469,-14.74286,-859.34286,-503.25714
323.06250,-14.74286,-859.34286,-500.31429
323.07031,-14.74286,-859.34286,-500.31429
323.07812,-14.74286,-859.34286,-500.31429
323.08594,-14.74286,-859.34286,-503.25714
323.09375,-14.74286,-862.28571,-500.31429
323.10156,-11.80000,-862.28571,-503.25714
323.10938,-11.80000,-862.28571,-503.25714
323.11719,-11.80000,-862.28571,-503.25714
323.12500,-11.80000,-862.28571,-503.25714
323.13281,-11.80000,-862.28571,-503.25714
323.14062,-11.80000,-859.34286,-500.31429
323.14844,-14.74286,-859.34286,-500.31429
323.15625,-14.74286,-859.34286,-500.31429
323.16406,-14.74286,-859.34286,-500.31429
323.17188,-14.74286,-859.34286,-500.31429
323.17969,-14.74286,-859.34286,-500.31429
323.18750,-14.74286,-859.34286,-500.31429
323.19531,-14.74286,-859.34286,-503.25714
323.20312,-14.74286,-859.34286,-503.25714
323.21094,-14.74286,-859.34286,-503.25714
323.21875,-14.74286,-859.34286,-500.31429
323.22656,-14.74286,-859.34286,-503.25714
323.23438,-14.74286,-859.34286,-503.25714
323.24219,-14.74286,-859.34286,-503.25714
323.25000,-14.74286,-859.34286,-503.25714
323.25781,-11.80000,-859.34286,-503.25714
323.26562,-11.80000,-859.34286,-500.31429
323.27344,-11.80000,-859.34286,-503.25714
323.28125,-14.74286,-859.34286,-503.25714
323.28906,-14.74286,-862.28571,-503.25714
323.29688,-14.74286,-862.28571,-500.31429
323.30469,-14.74286,-862.28571,-500.31429
323.31250,-14.74286,-862.28571,-500.31429
323.32031,-14.74286,-862.28571,-503.25714
323.32812,-14.74286,-859.34286,-503.25714
323.33594,-14.74286,-859.34286,-503.25714
323.34375,-14.74286,-859.34286,-503.25714
323.35156,-14.74286,-856.40000,-503.25714
323.35938,-14.74286,-859.34286,-503.25714
323.36719,-14.74286,-859.34286,-503.25714
323.37500,-14.74286,-859.34286,-503.25714
323.38281,-14.74286,-859.34286,-500.31429
323.39062,-14.74286,-862.28571,-500.31429
323.39844,-14.74286,-862.28571,-503.25714
323.40625,-14.74286,-859.34286,-500.31429
323.41406,-14.74286,-862.28571,-500.31429
323.42188,-14.74286,-862.28571,-500.31429
323.42969,-14.74286,-859.34286,-503.25714
323.43750,-14.74286,-856.40000,-503.25714
323.44531,-14.74286,-856.40000,-503.25714
323.45312,-14.74286,-856.40000,-503.25714
323.46094,-14.74286,-859.34286,-503.25714
323.46875,-14.74286,-859.34286,-503.25714
323.47656,-14.74286,-859.34286,-503.25714
323.48438,-14.74286,-862.28571,-503.25714
323.49219,-11.80000,-862.28571,-500.31429
323.50000,-11.80000,-862.28571,-500.31429
323.50781,-11.80000,-859.34286,-500.31429
323.51562,-11.80000,-859.34286,-500.31429
323.52344,-14.74286,-859.34286,-503.25714
323.53125,-14.74286,-856.40000,-506.20000
323.53906,-17.68571,-856.40000,-506.20000
323.54688,-20.62857,-856.40000,-506.20000
323.55469,-20.62857,-856.40000,-503.25714
323.56250,-17.68571,-856.40000,-500.31429
323.57031,-17.68571,-859.34286,-500.31429
323.57812,-14.74286,-862.28571,-497.37143
323.58594,-14.74286,-865.22857,-497.37143
323.59375,-11.80000,-865.22857,-497.37143
323.60156,-8.85714,-862.28571,-497.37143
323.60938,-8.85714,-862.28571,-500.31429
323.61719,-8.85714,-859.34286,-503.25714
323.62500,-8.85714,-856.40000,-503.25714
323.63281,-11.80000,-856.40000,-506.20000
323.64062,-11.80000,-856.40000,-506.20000
323.64844,-14.74286,-856.40000,-503.25714
323.65625,-14.74286,-856.40000,-503.25714
323.66406,-14.74286,-859.34286,-503.25714
323.67188,-14.74286,-859.34286,-500.31429
323.67969,-14.74286,-859.34286,-497.37143
323.68750,-14.74286,-859.34286,-500.31429
323.69531,-14.74286,-862.28571,-500.31429
323.70312,-14.74286,-862.28571,-500.31429
323.71094,-14.74286,-862.28571,-503.25714
323.71875,-14.74286,-859.34286,-506.20000
323.72656,-14.74286,-859.34286,-506.20000
323.73438,-17.68571,-859.34286,-506.20000
323.74219,-17.68571,-859.34286,-506.20000
323.75000,-14.74286,-859.34286,-503.25714
323.75781,-14.74286,-859.34286,-503.25714
323.76562,-11.80000,-859.34286,-500.31429
323.77344,-8.85714,-859.34286,-500.31429
323.78125,-8.85714,-859.34286,-500.31429
323.78906,-8.85714,-859.34286,-500.31429
323.79688,-11.80000,-859.34286,-500.31429
323.80469,-11.80000,-859.34286,-503.25714
323.81250,-14.74286,-859.34286,-503.25714
323.82031,-14.74286,-859.34286,-503.25714
323.82812,-14.74286,-859.34286,-503.25714
323.83594,-17.68571,-859.34286,-503.25714
323.84375,-17.68571,-859.34286,-503.25714
323.85156,-17.68571,-859.34286,-503.25714
323.85938,-14.74286,-856.40000,-506.20000
323.86719,-14.74286,-856.40000,-503.25714
323.87500,-14.74286,-859.34286,-503.25714
323.88281,-14.74286,-859.34286,-503.25714
323.89062,-14.74286,-859.34286,-503.25714
323.89844,-11.80000,-859.34286,-503.25714
323.90625,-11.80000,-862.28571,-503.25714
323.91406,-11.80000,-862.28571,-503.25714
323.92188,-11.80000,-862.28571,-503.25714
323.92969,-11.80000,-862.28571,-503.25714
323.93750,-11.80000,-862.28571,-500.31429
323.94531,-14.74286,-859.34286,-500.31429
323.95312,-14.74286,-859.34286,-500.31429
323.96094,-14.74286,-859.34286,-500.31429
323.96875,-14.74286,-859.34286,-503.25714
323.97656,-14.74286,-856.40000,-503.25714
323.98438,-14.74286,-856.40000,-503.25714
323.99219,-14.74286,-859.34286,-503.25714
324.00000,-14.74286,-859.34286,-503.25714
324.00781,-14.74286,-859.34286,-506.20000
324.01562,-14.74286,-859.34286,-503.25714
324.02344,-14.74286,-859.34286,-506.20000
324.03125,-14.74286,-859.34286,-503.25714
324.03906,-14.74286,-859.34286,-503.25714
324.04688,-14.74286,-859.34286,-503.25714
324.05469,-11.80000,-859.34286,-503.25714
324.06250,-11.80000,-859.34286,-503.25714
324.07031,-11.80000,-859.34286,-503.25714
324.07812,-11.80000,-859.34286,-503.25714
324.08594,-11.80000,-859.34286,-503.25714
324.09375,-14.74286,-859.34286,-503.25714
324.10156,-14.74286,-859.34286,-503.25714
324.10938,-14.74286,-859.34286,-503.25714
324.11719,-14.74286,-859.34286,-503.25714
324.12500,-14.74286,-859.34286,-503.25714
324.13281,-14.74286,-859.34286,-503.25714
324.14062,-14.74286,-856.40000,-503.25714
324.14844,-14.74286,-856.40000,-503.25714
324.15625,-14.74286,-859.34286,-503.25714
324.16406,-14.74286,-859.34286,-503.25714
324.17188,-14.74286,-859.34286,-503.25714
324.17969,-14.74286,-859.34286,-503.25714
324.18750,-14.74286,-859.34286,-503.25714
324.19531,-14.74286,-859.34286,-506.20000
324.20312,-14.74286,-862.28571,-503.25714
324.21094,-14.74286,-859.34286,-503.25714
324.21875,-14.74286,-859.34286,-503.25714
324.22656,-14.74286,-859.34286,-503.25714
324.23438,-14.74286,-859.34286,-503.25714
324.24219,-14.74286,-859.34286,-503.25714
324.25000,-14.74286,-856.40000,-503.25714
324.25781,-14.74286,-856.40000,-506.20000
324.26562,-14.74286,-856.40000,-503.25714
324.27344,-14.74286,-859.34286,-503.25714
324.28125,-14.74286,-859.34286,-503.25714
324.28906,-14.74286,-859.34286,-503.25714
324.29688,-14.74286,-862.28571,-503.25714
324.30469,-14.74286,-862.28571,-500.31429
324.31250,-11.80000,-862.28571,-500.31429
324.32031,-11.80000,-859.34286,-500.31429
324.32812,-11.80000,-859.34286,-503.25714
324.33594,-14.74286,-856.40000,-503.25714
324.34375,-14.74286,-856.40000,-506.20000
324.35156,-17.68571,-853.45714,-509.14286
324.35938,-17.68571,-853.45714,-509.14286
324.36719,-20.62857,-853.45714,-509.14286
324.37500,-17.68571,-856.40000,-506.20000
324.38281,-17.68571,-859.34286,-503.25714
324.39062,-17.68571,-862.28571,-503.25714
324.39844,-14.74286,-862.28571,-500.31429
324.40625,-14.74286,-865.22857,-500.31429
324.41406,-11.80000,-865.22857,-500.31429
324.42188,-11.80000,-862.28571,-500.31429
324.42969,-8.85714,-859.34286,-500.31429
324.43750,-8.85714,-859.34286,-503.25714
324.44531,-11.80000,-856.40000,-506.20000
324.45312,-11.80000,-856.40000,-506.20000
324.46094,-11.80000,-856.40000,-506.20000
324.46875,-14.74286,-856.40000,-506.20000
324.47656,-14.74286,-856.40000,-506.20000
324.48438,-14.74286,-856.40000,-509.14286
324.49219,-14.74286,-859.34286,-506.20000
324.50000,-14.74286,-859.34286,-503.25714
324.50781,-14.74286,-859.34286,-503.25714
324.51562,-14.74286,-859.34286,-500.31429
324.52344,-14.74286,-859.34286,-500.31429
324.53125,-14.74286,-859.34286,-500.31429
324.53906,-14.74286,-859.34286,-503.25714
324.54688,-17.68571,-856.40000,-503.25714
324.55469,-17.68571,-856.40000,-506.20000
324.56250,-14.74286,-859.34286,-503.25714
324.57031,-14.74286,-859.34286,-503.25714
324.57812,-14.74286,-859.34286,-503.25714
324.58594,-11.80000,-859.34286,-503.25714
324.59375,-11.80000,-862.28571,-503.25714
324.60156,-11.80000,-859.34286,-503.25714
324.60938,-11.80000,-859.34286,-503.25714
324.61719,-14.74286,-856.40000,-506.20000
324.62500,-14.74286,-856.40000,-506.20000
324.63281,-14.74286,-856.40000,-506.20000
324.64062,-14.74286,-856.40000,-506.20000
324.64844,-14.74286,-856.40000,-503.25714
324.65625,-14.74286,-859.34286,-503.25714
324.66406,-14.74286,-859.34286,-503.25714
324.67188,-17.68571,-859.34286,-503.25714
324.67969,-14.74286,-859.34286,-503.25714
324.68750,-14.74286,-859.34286,-503.25714
324.69531,-14.74286,-859.34286,-503.25714
324.70312,-14.74286,-859.34286,-503.25714
324.71094,-11.80000,-859.34286,-503.25714
324.71875,-11.80000,-859.34286,-506.20000
324.72656,-11.80000,-859.34286,-506.20000
324.73438,-14.74286,-859.34286,-503.25714
324.74219,-14.74286,-859.34286,-503.25714
324.75000,-14.74286,-859.34286,-503.25714
324.75781,-14.74286,-859.34286,-503.25714
324.76562,-14.74286,-859.34286,-500.31429
324.77344,-14.74286,-859.34286,-503.25714
324.78125,-14.74286,-859.34286,-503.25714
324.78906,-14.74286,-859.34286,-500.31429
324.79688,-14.74286,-859.34286,-503.25714
324.80469,-14.74286,-859.34286,-503.25714
324.81250,-14.74286,-859.34286,-503.25714
324.82031,-14.74286,-859.34286,-506.20000
324.82812,-14.74286,-859.34286,-506.20000
324.83594,-14.74286,-859.34286,-506.20000
324.84375,-14.74286,-859.34286,-506.20000
324.85156,-14.74286,-859.34286,-506.20000
324.85938,-14.74286,-859.34286,-503.25714
324.86719,-14.74286,-859.34286,-503.25714
324.87500,-14.74286,-859.34286,-503.25714
324.88281,-14.74286,-859.34286,-503.25714
324.89062,-11.80000,-859.34286,-503.25714
324.89844,-11.80000,-859.34286,-503.25714
324.90625,-14.74286,-859.34286,-506.20000
324.91406,-14.74286,-859.34286,-503.25714
324.92188,-14.74286,-859.34286,-503.25714
324.92969,-14.74286,-859.34286,-506.20000
324.93750,-14.74286,-859.34286,-506.20000
324.94531,-14.74286,-859.34286,-503.25714
324.95312,-14.74286,-859.34286,-506.20000
324.96094,-14.74286,-859.34286,-503.25714
324.96875,-14.74286,-859.34286,-503.25714
324.97656,-14.74286,-859.34286,-503.25714
324.98438,-14.74286,-856.40000,-503.25714
324.99219,-14.74286,-856.40000,-506.20000
325.00000,-14.74286,-859.34286,-503.25714
325.00781,-14.74286,-859.34286,-503.25714
325.01562,-14.74286,-859.34286,-503.25714
325.02344,-14.74286,-859.34286,-503.25714
325.03125,-14.74286,-859.34286,-503.25714
325.03906,-14.74286,-859.34286,-503.25714
325.04688,-14.74286,-859.34286,-503.25714
325.05469,-14.74286,-859.34286,-503.25714
325.06250,-14.74286,-856.40000,-503.25714
325.07031,-14.74286,-856.40000,-503.25714
325.07812,-14.74286,-856.40000,-503.25714
325.08594,-14.74286,-856.40000,-506.20000
325.09375,-14.74286,-859.34286,-503.25714
325.10156,-14.74286,-859.34286,-503.25714
325.10938,-17.68571,-859.34286,-503.25714
325.11719,-14.74286,-862.28571,-503.25714
325.12500,-14.74286,-862.28571,-503.25714
325.13281,-11.80000,-862.28571,-503.25714
325.14062,-11.80000,-859.34286,-503.25714
325.14844,-11.80000,-859.34286,-506.20000
325.15625,-14.74286,-856.40000,-506.20000
325.16406,-14.74286,-853.45714,-506.20000
325.17188,-17.68571,-853.45714,-506.20000
325.17969,-17.68571,-853.45714,-506.20000
325.18750,-17.68571,-853.45714,-506.20000
325.19531,-17.68571,-856.40000,-506.20000
325.20312,-17.68571,-859.34286,-503.25714
325.21094,-14.74286,-862.28571,-500.31429
325.21875,-14.74286,-865.22857,-500.31429
325.22656,-11.80000,-865.22857,-500.31429
325.23438,-11.80000,-865.22857,-500.31429
325.24219,-11.80000,-865.22857,-500.31429
325.25000,-11.80000,-862.28571,-500.31429
325.25781,-11.80000,-859.34286,-503.25714
325.26562,-11.80000,-856.40000,-506.20000
325.27344,-11.80000,-853.45714,-506.20000
325.28125,-14.74286,-853.45714,-506.20000
325.28906,-14.74286,-856.40000,-506.20000
325.29688,-14.74286,-856.40000,-506.20000
325.30469,-17.68571,-856.40000,-506.20000
325.31250,-17.68571,-859.34286,-503.25714
325.32031,-14.74286,-862.28571,-503.25714
325.32812,-14.74286,-862.28571,-500.31429
325.33594,-14.74286,-862.28571,-500.31429
325.34375,-14.74286,-862.28571,-500.31429
325.35156,-14.74286,-859.34286,-500.31429
325.35938,-14.74286,-859.34286,-503.25714
325.36719,-17.68571,-859.34286,-503.25714
325.37500,-14.74286,-856.40000,-503.25714
325.38281,-14.74286,-856.40000,-503.25714
325.39062,-14.74286,-859.34286,-503.25714
325.39844,-14.74286,-859.34286,-503.25714
325.40625,-11.80000,-859.34286,-503.25714
325.41406,-11.80000,-859.34286,-503.25714
325.42188,-11.80000,-859.34286,-503.25714
325.42969,-11.80000,-859.34286,-503.25714
325.43750,-11.80000,-859.34286,-503.25714
325.44531,-11.80000,-859.34286,-506.20000
325.45312,-14.74286,-859.34286,-503.25714
325.46094,-14.74286,-859.34286,-503.25714
325.46875,-14.74286,-859.34286,-503.25714
325.47656,-17.68571,-859.34286,-503.25714
325.48438,-17.68571,-859.34286,-503.25714
325.49219,-17.68571,-859.34286,-503.25714
325.50000,-17.68571,-859.34286,-503.25714
325.50781,-14.74286,-859.34286,-503.25714
325.51562,-14.74286,-859.34286,-503.25714
325.52344,-14.74286,-859.34286,-503.25714
325.53125,-14.74286,-859.34286,-503.25714
325.53906,-11.80000,-859.34286,-503.25714
325.54688,-11.80000,-859.34286,-503.25714
325.55469,-11.80000,-859.34286,-503.25714
325.56250,-11.80000,-859.34286,-503.25714
325.57031,-14.74286,-859.34286,-503.25714
325.57812,-14.74286,-859.34286,-503.25714
325.58594,-14.74286,-859.34286,-500.31429
325.59375,-14.74286,-859.34286,-503.25714
325.60156,-14.74286,-859.34286,-503.25714
325.60938,-14.74286,-856.40000,-503.25714
325.61719,-14.74286,-859.34286,-503.25714
325.62500,-14.74286,-859.34286,-503.25714
325.63281,-14.74286,-859.34286,-503.25714
325.64062,-14.74286,-859.34286,-503.25714
325.64844,-14.74286,-859.34286,-503.25714
325.65625,-14.74286,-859.34286,-503.25714
325.66406,-14.74286,-859.34286,-503.25714
325.67188,-14.74286,-859.34286,-503.25714
325.67969,-14.74286,-859.34286,-503.25714
325.68750,-14.74286,-859.34286,-503.25714
325.69531,-14.74286,-859.34286,-503.25714
325.70312,-14.74286,-859.34286,-500.31429
325.71094,-11.80000,-859.34286,-500.31429
325.71875,-14.74286,-859.34286,-500.31429
325.72656,-14.74286,-859.34286,-503.25714
325.73438,-14.74286,-859.34286,-500.31429
325.74219,-14.74286,-859.34286,-503.25714
325.75000,-14.74286,-859.34286,-503.25714
325.75781,-14.74286,-862.28571,-503.25714
325.76562,-14.74286,-859.34286,-503.25714
325.77344,-14.74286,-859.34286,-503.25714
325.78125,-14.74286,-859.34286,-503.25714
325.78906,-14.74286,-859.34286,-503.25714
325.79688,-14.74286,-856.40000,-503.25714
325.80469,-14.74286,-856.40000,-503.25714
325.81250,-14.74286,-859.34286,-503.25714
325.82031,-14.74286,-859.34286,-503.25714
325.82812,-14.74286,-859.34286,-503.25714
325.83594,-14.74286,-859.34286,-503.25714
325.84375,-14.74286,-862.28571,-503.25714
325.85156,-14.74286,-859.34286,-503.25714
325.85938,-14.74286,-859.34286,-503.25714
325.86719,-14.74286,-859.34286,-503.25714
325.87500,-14.74286,-859.34286,-503.25714
325.88281,-14.74286,-859.34286,-503.25714
325.89062,-14.74286,-856.40000,-503.25714
325.89844,-14.74286,-856.40000,-506.20000
325.90625,-14.74286,-856.40000,-503.25714
325.91406,-14.74286,-859.34286,-503.25714
325.92188,-14.74286,-859.34286,-503.25714
325.92969,-14.74286,-862.28571,-500.31429
325.93750,-14.74286,-862.28571,-500.31429
325.94531,-11.80000,-862.28571,-500.31429
325.95312,-11.80000,-862.28571,-503.25714
325.96094,-11.80000,-862.28571,-500.31429
325.96875,-11.80000,-859.34286,-503.25714
325.97656,-14.74286,-856.40000,-506.20000
325.98438,-17.68571,-853.45714,-506.20000
325.99219,-17.68571,-853.45714,-509.14286
326.00000,-20.62857,-853.45714,-509.14286
326.00781,-20.62857,-853.45714,-506.20000
326.01562,-20.62857,-856.40000,-503.25714
326.02344,-17.68571,-859.34286,-503.25714
326.03125,-14.74286,-862.28571,-500.31429
326.03906,-14.74286,-865.22857,-497.37143
326.04688,-11.80000,-865.22857,-497.37143
326.05469,-11.80000,-865.22857,-497.37143
326.06250,-11.80000,-865.22857,-497.37143
326.07031,-8.85714,-862.28571,-497.37143
326.07812,-11.80000,-862.28571,-500.31429
326.08594,-11.80000,-859.34286,-503.25714
326.09375,-11.80000,-856.40000,-506.20000
326.10156,-14.74286,-853.45714,-506.20000
326.10938,-14.74286,-853.45714,-506.20000
326.11719,-14.74286,-856.40000,-506.20000
326.12500,-14.74286,-856.40000,-503.25714
326.13281,-14.74286,-859.34286,-503.25714
326.14062,-14.74286,-862.28571,-503.25714
326.14844,-14.74286,-862.28571,-500.31429
326.15625,-14.74286,-862.28571,-500.31429
326.16406,-14.74286,-862.28571,-500.31429
326.17188,-14.74286,-862.28571,-500.31429
326.17969,-14.74286,-859.34286,-503.25714
326.18750,-14.74286,-859.34286,-503.25714
326.19531,-17.68571,-856.40000,-503.25714
326.20312,-14.74286,-859.34286,-503.25714
326.21094,-14.74286,-859.34286,-503.25714
326.21875,-14.74286,-859.34286,-500.31429
326.22656,-11.80000,-859.34286,-500.31429
326.23438,-11.80000,-859.34286,-500.31429
326.24219,-11.80000,-859.34286,-503.25714
326.25000,-11.80000,-859.34286,-503.25714
326.25781,-14.74286,-859.34286,-503.25714
326.26562,-14.74286,-859.34286,-503.25714
326.27344,-14.74286,-859.34286,-503.25714
326.28125,-14.74286,-859.34286,-503.25714
326.28906,-14.74286,-859.34286,-503.25714
326.29688,-17.68571,-859.34286,-503.25714
